State,CMS Certification Number (CCN),Provider Name,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
20,197594,3042,1150,71073,3183713673.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1061672400.0,4.5,100.0,92.7,93.1,90.5,94.9,91.8,90.5,14.5,10.4,0.0,99.9,1.4,100.0,768.0,1148.0,66.9,73.56,70.58,76.13,0.0,13.0,436.0,2.98,3.58,2.61,4.78,1.0,113.0,652.0,17.33,15.93,13.53,18.54,0.0,1.08,3948.0
20,197607,3043,1116,70791,2252488600.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1065992400.0,4.0,99.2,96.3,87.3,95.5,89.9,94.7,85.9,19.5,4.3,0.3,99.4,1.3,99.2,76.0,100.0,76.0,78.98,70.57,86.82,1.0,2.0,50.0,4.0,3.97,2.57,5.82,1.0,8.0,57.0,14.04,13.5,8.2,22.23,1.0,1.06,117.0
20,197612,1828,408,70501,3372899688.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1069020000.0,3.0,99.3,71.5,78.0,80.7,77.6,63.5,72.4,12.0,10.1,0.4,97.0,3.0,100.0,348.0,442.0,78.73,80.27,76.51,83.65,1.0,7.0,187.0,3.74,4.11,2.85,5.85,1.0,32.0,255.0,12.55,14.5,10.96,19.86,0.0,0.98,1655.0
20,197643,1678,1101,71301,3184422197.0,3,1.0,1.0,1.0,1.0,1.0,1.0,827964000.0,3.5,99.2,68.4,89.0,89.7,92.3,86.3,85.0,18.8,14.2,1.3,88.2,0.0,97.9,201.0,304.0,66.12,70.54,65.17,75.82,0.0,3.0,116.0,2.59,3.81,2.64,5.53,1.0,27.0,178.0,15.17,13.61,9.58,17.82,1.0,0.87,953.0
20,197667,3044,1102,70403,9854290210.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1102716000.0,3.5,99.7,65.8,87.2,85.7,83.4,84.6,83.8,17.7,15.2,0.0,98.6,0.3,99.5,392.0,563.0,69.63,77.14,73.03,80.96,1.0,6.0,144.0,4.17,3.95,2.82,5.68,1.0,50.0,351.0,14.25,12.19,9.63,15.19,1.0,1.0,1758.0
20,197679,1678,1106,70546,3378245453.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1106258400.0,4.0,99.6,49.2,86.0,86.3,90.1,86.4,87.9,11.0,17.6,0.3,98.1,0.4,99.6,230.0,347.0,66.28,71.78,65.87,77.22,1.0,5.0,92.0,5.43,4.11,2.96,6.01,1.0,41.0,243.0,16.87,13.97,10.62,17.79,0.0,0.99,1154.0
20,197714,1828,1144,70380,9853297273.0,3,1.0,1.0,1.0,1.0,1.0,0.0,1114894800.0,3.0,97.5,52.5,77.7,81.7,80.0,84.8,81.8,20.3,24.4,0.4,100.0,1.1,99.6,146.0,192.0,76.04,78.21,71.65,83.9,1.0,1.0,86.0,1.16,3.66,2.44,5.37,1.0,20.0,117.0,17.09,15.42,10.59,22.29,0.0,1.03,525.0
20,197718,3045,1151,70560,3373671882.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1118005200.0,4.5,100.0,65.2,94.4,92.1,90.0,91.0,87.1,16.4,16.9,0.4,97.5,0.2,98.7,477.0,606.0,78.71,84.72,80.91,87.72,2.0,9.0,304.0,2.96,3.7,2.68,5.25,1.0,47.0,373.0,12.6,11.75,9.18,14.95,1.0,1.11,1265.0
20,197727,3046,1102,70403,9855491539.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1122238800.0,4.0,99.4,53.5,89.3,88.3,93.0,86.9,86.4,15.4,15.8,1.0,96.7,3.0,99.4,105.0,201.0,52.24,59.31,51.67,66.6,0.0,1.0,57.0,1.75,3.71,2.65,5.22,1.0,29.0,129.0,22.48,16.27,11.93,21.02,0.0,1.1,1267.0
20,197742,3047,1152,71463,3183350973.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1127682000.0,2.0,92.7,59.8,66.6,71.0,74.1,51.6,71.8,15.5,14.4,0.0,97.4,0.9,95.9,88.0,175.0,50.29,56.55,49.6,64.55,0.0,1.0,48.0,2.08,3.8,2.55,5.35,1.0,13.0,84.0,15.48,11.46,8.23,17.1,1.0,1.03,1555.0
20,197748,3048,1149,70648,3377385627.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1130101200.0,1.5,89.7,47.5,55.3,42.6,68.9,49.7,65.3,17.2,10.6,0.0,69.9,1.5,76.9,74.0,96.0,77.08,79.6,71.25,86.01,1.0,1.0,44.0,2.27,3.81,2.53,5.36,1.0,12.0,55.0,21.82,15.57,10.25,23.38,0.0,1.14,330.0
20,197752,1791,408,70503,3378069190.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1154206800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
20,197758,3049,1134,70002,5048282294.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1155762000.0,4.0,100.0,95.6,83.2,85.2,89.0,88.1,95.0,12.9,13.3,0.0,98.4,0.0,99.2,50.0,134.0,37.31,44.03,36.03,53.3,0.0,2.0,34.0,5.88,3.99,2.78,5.92,1.0,12.0,63.0,19.05,12.45,8.29,17.46,1.0,0.96,686.0
20,197763,3050,1102,70403,9853456343.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1257458400.0,3.5,99.3,64.6,86.1,84.9,88.5,77.3,83.2,14.9,14.6,0.4,98.1,1.6,98.8,354.0,587.0,60.31,65.86,61.83,69.48,0.0,7.0,205.0,3.41,3.98,2.92,5.71,1.0,61.0,350.0,17.43,15.01,12.43,18.48,0.0,1.04,2150.0
20,197764,3051,1102,70403,9853864958.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1269122400.0,4.0,99.4,73.0,93.5,91.9,96.1,89.7,89.7,20.8,5.3,0.0,97.2,1.3,99.7,213.0,255.0,83.53,88.62,83.91,92.99,2.0,2.0,114.0,1.75,3.56,2.45,4.83,1.0,18.0,133.0,13.53,11.58,7.98,16.36,1.0,0.99,355.0
20,197765,18,1134,70002,5048387080.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1276808400.0,4.0,99.8,69.0,88.5,89.5,87.6,90.6,81.6,14.6,12.5,0.0,94.7,0.8,98.7,252.0,390.0,64.62,76.42,71.44,81.34,1.0,7.0,157.0,4.46,3.98,2.74,5.46,1.0,33.0,205.0,16.1,12.26,8.82,15.86,1.0,1.04,919.0
20,197766,3052,1099,70605,3374792233.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1280350800.0,4.5,99.4,63.1,91.3,92.3,91.1,92.3,89.2,11.5,13.7,0.3,99.9,0.8,100.0,726.0,844.0,86.02,90.33,87.94,92.68,2.0,6.0,280.0,2.14,3.46,2.53,4.91,1.0,30.0,426.0,7.04,8.07,5.98,10.66,1.0,1.01,1535.0
20,197767,3053,1115,70471,9856741699.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1294005600.0,2.0,99.1,78.1,68.0,70.1,72.5,59.7,64.3,17.7,6.4,0.0,99.4,1.1,95.3,118.0,228.0,51.75,57.0,50.26,63.23,0.0,6.0,79.0,7.59,4.34,3.15,6.18,1.0,35.0,147.0,23.81,16.78,12.89,21.31,0.0,0.96,779.0
20,197769,3054,1153,70510,3378920805.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1314478800.0,5.0,100.0,45.0,96.1,92.9,93.3,92.3,93.5,13.8,19.1,0.4,88.9,3.2,99.7,171.0,233.0,73.39,80.29,74.27,85.96,1.0,3.0,111.0,2.7,3.77,2.55,5.32,1.0,21.0,147.0,14.29,11.55,7.58,16.3,1.0,1.07,591.0
20,197770,3055,1126,70816,2252488600.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1315083600.0,4.0,99.6,96.3,88.6,91.2,90.6,92.7,80.8,15.8,12.0,0.4,99.3,0.7,99.1,561.0,744.0,75.4,79.77,76.48,82.85,1.0,9.0,327.0,2.75,3.59,2.63,4.86,1.0,21.0,359.0,5.85,7.44,5.21,10.46,1.0,0.9,915.0
20,197771,3056,1126,70809,2252188009.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1318539600.0,3.0,99.3,83.6,81.6,82.9,85.6,84.3,76.7,12.3,14.3,0.2,99.2,0.7,99.9,1084.0,1267.0,85.56,86.93,84.88,88.8,2.0,11.0,476.0,2.31,3.67,2.59,5.01,1.0,67.0,746.0,8.98,10.71,8.43,13.22,1.0,0.96,1881.0
20,197776,3057,1154,71075,3185395980.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1344027600.0,4.5,99.8,60.5,90.1,96.5,91.3,91.1,85.9,9.5,12.7,0.2,95.1,2.1,99.5,271.0,343.0,79.01,84.07,79.56,88.21,2.0,9.0,138.0,6.52,4.51,3.25,6.51,1.0,23.0,218.0,10.55,10.44,7.32,13.88,1.0,1.02,883.0
20,197777,3058,408,70508,3378895950.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1361138400.0,4.5,99.8,71.5,88.4,87.9,91.1,92.1,91.6,15.3,13.1,0.0,96.2,1.7,99.0,802.0,1091.0,73.51,76.83,74.06,79.35,1.0,3.0,391.0,0.77,2.99,2.1,4.18,1.0,81.0,556.0,14.57,14.81,12.19,17.82,0.0,1.0,4999.0
20,197778,1678,1102,70403,9853408000.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1378069200.0,5.0,99.0,90.7,93.6,93.3,97.6,90.8,94.3,11.7,15.6,0.0,99.0,1.1,97.4,480.0,724.0,66.3,74.35,70.57,78.49,1.0,7.0,280.0,2.5,3.45,2.39,5.01,1.0,60.0,447.0,13.42,11.41,9.03,13.96,1.0,1.06,2277.0
20,197779,3059,1134,70002,5044555959.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1379106000.0,4.5,95.7,95.0,94.7,91.3,99.2,94.9,94.2,15.5,13.4,2.1,96.4,1.4,97.8,81.0,174.0,46.55,51.45,43.53,59.82,0.0,0.0,49.0,0.0,3.63,2.46,5.11,1.0,12.0,101.0,11.88,11.22,7.39,17.12,1.0,1.0,837.0
20,197784,1828,1155,70726,2252911230.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1523480400.0,3.5,98.5,67.7,87.6,83.3,88.3,78.4,83.6,14.0,13.2,0.0,98.2,0.9,99.7,142.0,193.0,73.58,78.45,72.5,84.27,1.0,0.0,91.0,0.0,3.44,2.37,5.1,1.0,12.0,100.0,12.0,11.5,7.34,17.4,1.0,0.85,441.0
20,197786,1828,1134,70002,5048311190.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1612735200.0,4.0,99.0,75.1,86.6,86.2,88.2,87.5,85.9,11.7,13.5,0.1,96.3,1.4,99.3,272.0,368.0,73.91,79.74,74.8,84.34,1.0,6.0,202.0,2.97,3.72,2.58,5.17,1.0,18.0,216.0,8.33,8.6,6.12,12.09,1.0,0.93,801.0
20,197787,1828,1137,71111,3187524662.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1613253600.0,4.5,99.2,82.7,93.4,93.6,97.0,88.0,89.9,12.3,12.3,0.0,99.4,1.6,100.0,266.0,414.0,64.25,70.73,65.95,75.46,0.0,1.0,141.0,0.71,3.38,2.31,4.89,1.0,43.0,226.0,19.03,14.28,11.38,18.1,0.0,0.99,1482.0
20,197789,3060,1156,70517,3377034501.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1726088400.0,4.0,99.7,77.6,86.3,89.3,88.5,89.5,87.9,15.0,12.6,0.0,99.4,0.7,100.0,174.0,235.0,74.04,80.4,74.91,86.08,1.0,3.0,79.0,3.8,3.91,2.75,5.65,1.0,28.0,155.0,18.06,14.08,10.3,19.3,0.0,0.97,889.0
20,197790,3061,1134,70002,5048318000.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1726952400.0,3.0,100.0,92.9,74.8,82.2,83.0,73.1,79.9,12.5,9.9,0.7,100.0,0.6,94.3,188.0,248.0,75.81,81.07,75.4,86.28,1.0,4.0,141.0,2.84,3.71,2.62,5.21,1.0,17.0,99.0,17.17,13.69,9.4,19.09,1.0,0.97,463.0
20,197791,3062,408,70508,3372105124.0,3,1.0,1.0,1.0,1.0,0.0,0.0,1760907600.0,4.5,99.5,70.3,91.3,90.7,93.3,92.5,89.1,16.5,15.9,0.5,97.3,1.5,99.8,84.0,118.0,71.19,77.62,68.65,85.58,1.0,0.0,41.0,0.0,3.72,2.43,5.79,1.0,13.0,84.0,15.48,11.67,7.83,16.47,1.0,0.99,422.0
20,197792,3063,1149,70648,3375796771.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1785358800.0,3.5,99.9,49.1,87.2,80.6,85.2,79.2,84.6,14.8,14.7,0.0,99.5,1.2,100.0,336.0,447.0,75.17,81.15,77.26,85.13,2.0,7.0,141.0,4.96,4.08,2.97,5.5,1.0,42.0,282.0,14.89,15.12,11.59,19.44,0.0,1.09,1925.0
20,197793,3064,1138,70053,5043224525.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1827871200.0,1.5,99.2,27.2,24.4,30.7,22.9,14.0,27.5,14.116367,12.275072,1.6,97.6,1.6,92.0,63.0,138.0,45.65,50.92,42.5,59.52,0.0,2.0,26.0,7.69,4.05,2.77,5.85,1.0,30.0,70.0,42.86,26.66,20.12,34.79,0.0,0.97,1234.0
20,197795,3065,1156,70517,3374146037.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1855861200.0,3.5,99.6,71.6,80.4,84.0,80.6,78.1,80.7,7.5,9.3,0.1,95.9,0.2,96.1,99.0,131.0,75.57,83.21,75.31,89.7,1.0,1.0,48.0,2.08,3.79,2.64,5.67,1.0,9.0,92.0,9.78,9.84,6.53,15.56,1.0,0.96,301.0
20,197797,3066,408,70503,3372940404.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1932328800.0,2.0,90.9,32.8,64.0,82.1,79.6,61.6,27.1,18.0,11.2,0.0,99.1,0.9,99.1,90.0,133.0,67.67,70.76,63.04,77.4,1.0,2.0,39.0,5.13,4.02,2.74,5.92,1.0,4.0,93.0,4.3,7.73,4.58,12.23,1.0,0.96,178.0
<<<<<<< HEAD
21,227001,3067,1157,1464,9784256675.0,7,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,97.9,80.8,76.2,86.6,82.7,85.8,69.1,17.6,16.1,0.3,98.9,1.3,99.9,756.0,930.0,81.29,86.23,83.19,88.57,2.0,18.0,507.0,3.55,3.93,2.9,5.13,1.0,68.0,484.0,14.05,13.62,10.96,16.27,0.0,1.03,1314.0
21,227003,3068,1158,1440,9786321230.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,99.3,70.7,80.8,82.6,81.7,83.3,75.5,13.7,12.4,0.3,98.2,0.5,99.7,2181.0,2732.0,79.83,86.16,84.52,87.71,2.0,48.0,1493.0,3.22,3.53,2.8,4.48,1.0,151.0,1427.0,10.58,9.96,8.57,11.35,1.0,0.96,3871.0
21,227005,3069,1159,2474,7816436090.0,5,1.0,1.0,0.0,0.0,0.0,0.0,204760800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
21,227006,3070,1160,2301,5085872121.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,4.5,99.9,77.7,94.0,93.1,93.1,90.1,87.9,16.4,11.1,0.1,98.5,0.3,98.3,2154.0,2650.0,81.28,90.6,88.81,92.29,2.0,102.0,1743.0,5.85,5.09,4.22,6.03,0.0,167.0,1387.0,12.04,9.76,8.52,11.16,1.0,1.03,3546.0
21,227009,3071,1161,1453,9787280621.0,2,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,2.5,94.2,77.3,79.7,81.9,81.3,84.6,72.0,17.6,11.1,0.4,98.5,1.5,99.9,576.0,739.0,77.94,86.19,83.03,89.18,2.0,27.0,447.0,6.04,4.4,3.3,5.75,1.0,38.0,295.0,12.88,10.63,7.96,13.91,1.0,0.98,1122.0
21,227011,3072,1162,1089,4137815070.0,2,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,98.7,66.9,82.4,87.5,86.7,87.4,76.5,16.0,11.2,0.2,93.2,0.7,100.0,3427.0,4295.0,79.79,85.83,84.62,87.13,2.0,128.0,2849.0,4.49,4.48,3.79,5.11,1.0,276.0,1995.0,13.83,11.78,10.67,13.02,0.0,0.94,5441.0
21,227015,3073,1163,1040,4135345691.0,2,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,96.5,60.2,84.3,83.0,78.0,88.4,78.4,14.7,13.7,0.0,92.6,0.2,99.8,485.0,616.0,78.73,83.2,79.82,86.34,2.0,15.0,305.0,4.92,4.25,3.07,5.74,1.0,28.0,263.0,10.65,10.91,8.1,13.96,1.0,0.91,921.0
21,227021,3074,1164,1060,4135841060.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,94.5,74.0,79.3,83.0,80.8,88.2,76.3,15.3,14.7,0.6,96.6,1.2,99.9,2129.0,2501.0,85.13,87.32,85.83,88.76,2.0,51.0,1258.0,4.05,4.43,3.51,5.41,1.0,118.0,1272.0,9.28,10.87,9.22,12.8,1.0,0.97,3318.0
21,227023,3075,484,2472,6176731700.0,2,1.0,1.0,1.0,1.0,1.0,1.0,362523600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
21,227027,3076,1165,2719,5089926278.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,4.5,100.0,60.8,97.3,99.0,93.0,84.7,90.1,14.8,10.7,0.1,95.2,0.4,99.9,1906.0,2300.0,82.87,90.31,88.55,92.0,2.0,34.0,1172.0,2.9,3.53,2.72,4.37,1.0,118.0,1212.0,9.74,9.23,7.93,10.85,1.0,1.04,3289.0
21,227050,3077,1166,1752,5083837000.0,3,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,4.5,100.0,88.0,91.0,90.6,89.2,89.6,89.7,12.3,12.3,0.3,97.7,0.9,99.4,1402.0,1851.0,75.74,86.0,83.95,87.99,2.0,24.0,925.0,2.59,3.04,2.31,3.94,1.0,114.0,898.0,12.69,10.39,8.83,12.13,1.0,1.03,2907.0
21,227053,3078,1159,2474,7813962633.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.5,99.3,82.8,87.0,88.6,85.1,87.4,83.7,14.6,8.7,0.8,99.4,1.3,99.8,758.0,901.0,84.13,87.78,85.13,90.4,2.0,14.0,484.0,2.89,3.62,2.67,4.88,1.0,44.0,473.0,9.3,9.93,7.74,12.58,1.0,0.87,1187.0
21,227057,3079,331,1720,9789296650.0,7,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,2.5,93.9,89.7,65.6,93.3,76.4,78.4,83.1,18.1,10.8,4.2,98.5,3.1,100.0,66.0,96.0,68.75,70.05,60.77,77.7,1.0,0.0,44.0,0.0,3.71,2.55,5.27,1.0,3.0,52.0,5.77,9.18,5.17,16.14,1.0,1.06,55.0
21,227063,3080,490,1757,5086340862.0,1,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.0,96.8,74.9,80.5,82.8,82.3,90.6,74.0,17.0,11.6,0.3,97.8,1.5,99.9,1805.0,2415.0,74.74,80.99,79.23,82.7,2.0,50.0,961.0,5.2,4.68,3.85,6.04,1.0,109.0,1248.0,8.73,8.36,7.16,9.83,2.0,1.03,3761.0
21,227064,3081,1167,2144,6176233600.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,2.0,99.4,80.2,56.9,71.5,67.8,66.2,62.3,16.2,12.9,0.0,97.4,2.0,100.0,206.0,276.0,74.64,78.46,72.48,83.29,1.0,4.0,133.0,3.01,3.79,2.69,5.37,1.0,16.0,134.0,11.94,11.19,7.83,15.47,1.0,0.89,458.0
21,227067,3082,1168,2660,5089577400.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,4.0,99.2,74.6,84.5,90.9,86.5,87.8,84.5,14.1,15.4,0.2,98.3,0.9,99.4,8306.0,10183.0,81.57,88.3,87.34,89.3,2.0,214.0,5992.0,3.57,3.78,3.36,4.29,1.0,430.0,4842.0,8.88,8.34,7.68,9.21,2.0,1.04,12133.0
21,227068,3083,1169,2189,8005215539.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.5,97.6,77.2,83.3,86.0,85.3,86.9,80.8,15.2,10.0,0.4,97.0,0.6,91.0,2904.0,3588.0,80.94,85.95,84.51,87.29,2.0,54.0,1709.0,3.16,3.56,2.89,4.47,1.0,159.0,1740.0,9.14,9.04,7.81,10.35,1.0,0.97,4867.0
21,227072,3084,207,1742,9782878300.0,2,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.5,98.8,84.6,84.9,85.3,85.7,85.5,81.5,15.0,11.8,0.6,98.4,0.5,100.0,1173.0,1378.0,85.12,88.82,86.77,90.62,2.0,30.0,756.0,3.97,4.24,3.24,5.68,1.0,38.0,734.0,5.18,6.01,4.44,7.95,2.0,0.94,1691.0
21,227079,3085,1170,1760,5086533081.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
21,227082,3086,1171,2370,7816247070.0,3,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,2.5,88.8,79.4,78.3,84.0,80.3,83.6,74.8,16.3,9.5,0.3,97.2,1.2,99.8,5840.0,7384.0,79.09,85.61,84.51,86.71,2.0,182.0,4623.0,3.94,3.99,3.5,4.52,1.0,323.0,3443.0,9.38,8.51,7.73,9.41,2.0,0.99,10138.0
21,227098,3087,1172,1608,8007281862.0,5,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,3.5,97.0,76.4,83.7,85.5,85.1,91.4,80.3,15.1,10.1,0.4,97.6,0.8,92.6,9914.0,11644.0,85.14,88.26,87.47,89.09,2.0,203.0,5839.0,3.48,4.05,3.55,4.62,1.0,442.0,5764.0,7.67,8.53,7.74,9.19,2.0,0.94,14249.0
21,227101,3088,1165,2719,5089733210.0,1,1.0,1.0,1.0,1.0,1.0,1.0,204760800.0,2.5,97.2,69.2,74.1,77.8,78.1,81.4,72.7,12.6,12.6,0.4,99.5,0.7,100.0,5202.0,6393.0,81.37,89.99,88.92,91.15,2.0,133.0,3310.0,4.02,3.92,3.36,4.55,1.0,311.0,3167.0,9.82,9.14,8.17,10.09,1.0,0.99,8952.0
21,227104,3089,1173,2703,5082220118.0,3,1.0,1.0,1.0,0.0,0.0,1.0,357253200.0,2.5,90.6,72.5,81.2,86.0,83.8,79.9,77.7,16.8,12.9,0.2,97.7,0.4,99.6,1487.0,1909.0,77.89,85.31,83.37,87.42,2.0,42.0,1059.0,3.97,4.0,3.1,5.09,1.0,104.0,903.0,11.52,10.29,8.59,12.15,1.0,1.01,2732.0
21,227122,3090,848,1201,4134473048.0,3,1.0,1.0,1.0,1.0,1.0,1.0,205192800.0,3.5,99.2,80.6,83.8,83.2,86.1,90.1,80.5,15.4,16.3,0.3,95.6,0.9,100.0,1773.0,2130.0,83.24,89.1,87.11,90.84,2.0,58.0,1078.0,5.38,4.93,3.99,6.03,0.0,115.0,1076.0,10.69,10.55,8.93,12.3,1.0,1.05,3233.0
21,227138,3091,1174,1238,4132431212.0,5,1.0,1.0,1.0,1.0,1.0,1.0,208821600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
21,227139,3092,1175,2081,5086681066.0,2,1.0,1.0,1.0,1.0,1.0,1.0,209340000.0,2.5,95.5,87.6,80.4,80.5,79.0,75.7,75.6,15.3,9.2,0.2,98.9,1.1,99.9,2083.0,2496.0,83.45,91.41,89.71,92.86,2.0,47.0,1502.0,3.13,3.49,2.8,4.39,1.0,124.0,1238.0,10.02,8.72,7.45,10.21,1.0,1.03,3278.0
21,227144,3093,1176,2072,7813447011.0,7,1.0,1.0,1.0,1.0,1.0,1.0,210722400.0,3.5,97.4,77.1,83.3,92.9,89.8,90.5,84.3,15.9,4.5,0.0,99.1,0.0,100.0,139.0,179.0,77.65,84.15,77.23,90.14,2.0,3.0,120.0,2.5,3.75,2.64,5.54,1.0,10.0,89.0,11.24,10.57,6.77,16.6,1.0,1.01,217.0
21,227162,3094,1172,1610,5087551228.0,5,1.0,1.0,1.0,1.0,0.0,1.0,217807200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
